Language	Filename	Relationships	Speaker_ID	Text	Gloss	Translation	Word_Order	Position_LexVerb	Wordform_A	Wordform_P	Gloss_A	Gloss_P	Case_A	Case_P	Person_A	Person_P	Semantics_A	Semantics_P	Structure_A	Structure_P	Length_A_Syl	Length_P_Syl	Length_A_Words	Length_P_Words	DiscourseStatus_A	DiscourseStatus_P	SituationStatus_A	SituationStatus_P	Verb_Lemma	Semantics_Verb	Tense_Aspect	Utterance_Type	Clause	Formal_Ambiguity	Ditransitive	Idiomatic	FirstArg_Role	FirstArg_Discourse	FirstArg_Situation	Exclude
German	FOLK_E_00026	Colleagues	FOLK_S_00048	die NAME hat so 'ne ganze Schüssel Möhrchen hingestellt	the.NOM.SG NAME.NOM.SG have-SG such a.ACC whole-ACC.SG bowl.ACC.SG little.carrot-ACC.PL put	NAME put a bowl full of little carrots there	AV1PV2	Final	die NAME	so 'ne ganze Schüssel Möhrchen	the.ACC/NOM.SG NAME	such a.ACC/NOM whole-ACC/NOM.SG bowl.ACC/NOM.SG little.carrot-ACC/NOM.PL	Ambiguous	Ambiguous	3	3	human	inanimate	NP	NP	3	8	2	5	New_familiar	Mentioned_close	Present_salient	Absent_familiar	hinstellen	causal	Past	declarative	main	Ambiguous	No	No	A	Less_Accessible	More_Accessible	No
German	FOLK_E_00027	Couple	FOLK_S_00182	du hast dir halt wieder was mit ekligem Spinat bestellt	you.NOM.SG have-SG yourself just again something.ACC with disgusting.DAT.SG spinach.DAT order	you just ordered something with disgusting spinach again	AV1PV2	Final	du	was mit ekligem Spinat	you.NOM.SG	something.ACC/NOM/DAT with disgusting.DAT.SG spinach.DAT	A_only	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	7	1	4	Mentioned_close	Inferable_far	Present_salient	Absent_familiar	bestellen	noncausal	Past	declarative	main	Unambiguous	Yes	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00027	Couple	FOLK_S_00186	du hast zwei Semester Erfahrung gesammelt	you.NOM.SG have-SG two.ACC/NOM semester.ACC/NOM experience.ACC/NOM collect	you gained two semesters of experience	AV1PV2	Final	du	zwei Semester Erfahrung	you.NOM.SG	two semester.ACC/NOM experience.ACC/NOM	A_only	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	7	1	3	Mentioned_far	Inferable_far	Present_salient	Present_salient	sammeln	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FOLK_E_00027	Couple	FOLK_S_00182	du könntest den Suppentopf mal rüberbringen	you.NOM.SG could the.ACC.SG soup.pot.ACC.SG time bring.over	you could bring the soup pot	AV1PV2	Final	du	den Suppentopf	you.NOM.SG	the.ACC.SG soup.pot.ACC	A_only	P_only	2	3	human	inanimate	Pronoun	NP	1	4	1	2	Mentioned_far	Inferable_far	Present_salient	Present_nonsalient	rüberbringen	causal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00020	Family	FOLK_S_00035	du musst alles essen	you.NOM.SG must-SG everything.ACC eat	you have to eat everything	AV1PV2	Final	du	alles	you.NOM.SG	everything.ACC/NOM	A_only	Ambiguous	2	3	human	inanimate	Pronoun	Pronoun	1	2	1	1	Mentioned_far	New_familiar	Present_salient	Present_salient	essen	causal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FOLK_E_00027	Couple	FOLK_S_00186	du musst ja die Arbeit dann so und so schreiben	you.NOM.SG must-SG the.ACC.SG paper.ACC.SG then anyway write	in the end, you have to write the paper anyway	AV1PV2	Final	du	die Arbeit	you.NOM.SG	the.ACC/NOM.SG paper.ACC/NOM.SG	A_only	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_close	Mentioned_close	Present_salient	Absent_familiar	schreiben	causal	Present	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
German	FR_E_00030	StudyColleagues	FR_S_00120	du wolltest die Ehe als Institution direkt aufheben	you.NOM.SG want-SG the.ACC.SG marriage.ACC.SG as institution.NOM.SG directly abolish	you wanted to abolish marriage as an institution directly	AV1PV2	Final	du	die Ehe als Institution	you.NOM.SG	the.ACC/NOM.SG marriage.ACC/NOM.SG as institution.NOM.SG	A_only	Ambiguous	2	3	human	inanimate	Pronoun	NP	1	9	1	4	Mentioned_close	Mentioned_far	Present_salient	Absent_familiar	aufheben	causal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00027	Couple	FOLK_S_00182	du würdest es in die Mikrowelle stellen	you.NOM.SG would-SG it.ACC.SG in the.ACC.SG microwave.ACC.SG put	you would put it into the microwave	AV1PV2	Final	du	es	you.NOM.SG	it.ACC/NOM.SG	A_only	Ambiguous	2	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Mentioned_close	Present_salient	Present_salient	stellen	causal	Present	declarative	subordinate	Unambiguous	No	No	A	Same_Accessibility	Same_Accessibility	No
German	FR_E_00025	StudyColleagues	FR_S_00101	ein Assistenzarzt, der wird vielleicht so achthundert neunhundert Mark verdien'	a.NOM medical.assistant.NOM.SG he.NOM.SG will-SG maybe about eighthundred.ACC ninehundred.ACC mark.ACC.PL earn	a medical assistant probably earns about eighthundred or ninehundred German mark	AV1PV2	Final	der	so achthundert neunhundert Mark	this.one.NOM.SG	about eighthundred ninehundred mark.ACC/NOM/DAT.PL	A_only	Ambiguous	3	3	human	inanimate	Determiner	NP	1	8	1	4	Mentioned_close	New_familiar	Absent_familiar	Absent_familiar	verdienen	noncausal	Future	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FR_E_00030	StudyColleagues	FR_S_00120	er dürfte für jedes Gedicht 'ne neue Geliebte zur Inspiration benutzen	he.NOM.SG may-SG for each-ACC.SG poem a.ACC neu-ACC.SG lover.ACC.SG to.the.DAT.SG inspiration.DAT.SG use	he may be inspired by a new lover for each poem respectively	AV1PV2	Final	er	ne neue Geliebte	he.NOM.SG	a.ACC/NOM new-ACC/NOM.SG lover.ACC/NOM.SG	A_only	Ambiguous	3	3	human	human	Pronoun	NP	1	6	1	3	Mentioned_close	Inferable_close	Absent_familiar	Absent_familiar	benutzen	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FOLK_E_00026	Colleagues	FOLK_S_00049	er hat Ärger gekriegt	he.NOM.SG have-SG trouble.ACC get	he got in trouble	AV1PV2	Final	er	Ärger	he.NOM.SG	trouble.ACC/NOM	A_only	Ambiguous	3	3	human	inanimate	Pronoun	BareNoun	1	2	1	1	Mentioned_close	New_familiar	Absent_familiar	Absent_familiar	kriegen	causal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FOLK_E_00346	Couple&Friend	FOLK_S_00996	euer alter Lehrer NAME hätte an euch 'ne Freude gehabt	your-NOM.SG old-NOM.SG teacher.NOM.SG NAME would.have-SG on you.PL a.ACC pleasure.ACC.SG have	your old teacher NAME would be happy if he could see you now	AV1PV2	Final	euer alter Lehrer NAME	ne Freude	your-NOM.SG old-NOM.SG teacher.NOM.SG	a.ACC/NOM pleasure.ACC/NOM.SG	A_only	Ambiguous	3	3	human	inanimate	NP	NP	8	3	4	2	Inferable_close	New_familiar	Absent_familiar	Absent_familiar	haben	noncausal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FOLK_E_00346	Couple&Friend	FOLK_S_00995	ich hab' sie hingebracht	I.NOM.SG have.SG she.ACC.SG bring.there	I brought her there	AV1PV2	Final	ich	sie	I.NOM.SG	she.ACC/NOM	A_only	Ambiguous	1	3	human	human	Pronoun	Pronoun	1	1	1	1	Mentioned_far	Mentioned_far	Present_salient	Inferable_salient	hinbringen	causal	Present	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00412	ich habe gestern g'rade die Kieler Nachrichten da die Anzeigen durchgeblättert	I.NOM.SG have-SG yesterday just the.ACC.PL Kiel.GEN News.ACC.PL there the.ACC.PL advertisement-ACC.PL browse	just yesterday I browsed through the advertisements in the Kiel News	AV1PV2	Final	ich	die Kieler Nachrichten da die Anzeigen	I.NOM.SG	the.ACC/NOM.PL Kiel.GEN News.ACC/NOM.PL there the.ACC/NOM.PL advertisement-ACC/NOM.PL	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	11	1	6	Mentioned_far	New_unfamiliar	Present_salient	Absent_unfamiliar	durchblättern	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00027	Couple	FOLK_S_00186	ich hätt' ja auch was mit ekligem Fleisch nehmen können	I.NOM.SG have.SG well also something.ACC with disgusting.DAT.SG meat.DAT order could	I could also have ordered something with disgusting meat	AV1PV2	Final	ich	was mit ekligem Fleisch	I.NOM.SG	something.ACC/NOM/DAT with disgusting.DAT.SG meat.DAT	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	6	1	4	Mentioned_far	Inferable_close	Present_salient	Absent_familiar	bestellen	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00080	Friends	FOLK_S_00467	ich hätt' ja gern noch Einzelapplaus gehabt	I.NOM.SG would.have.SG well gladly still individual.applause.ACC have	I would have liked to give individual applause	AV1PV2	Final	ich	Einzelapplaus	I.NOM.SG	individual.applause.ACC/NOM/DAT	A_only	Ambiguous	1	3	human	inanimate	Pronoun	BareNoun	1	4	1	1	Inferable_far	New_familiar	Present_salient	Inferable_salient	haben	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FR_E_00198	Colleagues	FR_S_00658	ich hatte die eine Lösung so verstanden	I.NOM.SG have-SG the.ACC.SG one-ACC.SG solution.ACC.SG so understand	I had understood this solution as follows	AV1PV2	Final	ich	die eine Lösung	I.NOM.SG	the.ACC/NOM.SG one-ACC/NOM.SG solution.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	5	1	3	Mentioned_far	Mentioned_close	Present_salient	Inferable_salient	verstehen	noncausal	Past	declarative	main	Unambiguous	No	No	A	Less_Accessible	More_Accessible	No
German	FR_E_00187	Family	FR_S_00622	ich hätte ja heute gern wieder die Hosen angezogen	I.NOM.SG would.have-SG well today with.pleasure again these.ACC.PL trousers.ACC-PL	I would have like to wear these trousers again today	AV1PV2	Final	ich	die Hosen	I.NOM.SG	these.ACC/NOM.PL trousers.ACC/NOM.PL	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_far	New_familiar	Present_salient	Present_salient	anziehen	noncausal	Present / Past	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FR_E_00025	StudyColleagues	FR_S_00102	ich kann da nur folgendes Beispiel erzählen	I.NOM.SG can.SG there only following-ACC.SG example.ACC.SG tell	I can tell the following example	AV1PV2	Final	ich	folgendes Beispiel	I.NOM.SG	following-ACC/NOM.SG example.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	5	1	2	Mentioned_close	Mentioned_close	Present_salient	Absent_unfamiliar	erzählen	noncausal	Present	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
German	FOLK_E_00080	Friends	FOLK_S_00467	ich möcht' jetzt erst mal was trinken	I.NOM.SG want.SG now first times something.ACC drink	I'd like to have a drink first	AV1PV2	Final	ich	was	I.NOM.SG	something.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Mentioned_far	Present_salient	Present_salient	trinken	causal	Present	declarative	main	Unambiguous	No	No	A	More_Accessible	Same_Accessibility	No
German	FOLK_E_00020	Family	FOLK_S_00033	ich muss immer zweimal den Namen sagen	I.NOM.SG must.SG always twice the.ACC.SG name-ACC.SG say	I always have to say the name twice	AV1PV2	Final	ich	den Namen	I.NOM.SG	the.ACC.SG/DAT.PL name-ACC.SG/DAT.PL	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	3	1	2	Mentioned_far	Mentioned_far	Present_salient	Inferable_salient	sagen	noncausal	Present	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
German	FR_E_00187	Family	FR_S_00621	ich wollt' heut eigentlich Semmeln holen	I.NOM.SG want.SG today actually bun-ACC.PL get	I actually wanted to get buns today	AV1PV2	Final	ich	Semmeln	I.NOM.SG	bun-ACC/NOM/DAT.PL	A_only	Ambiguous	1	3	human	inanimate	Pronoun	BareNoun	1	2	1	1	Mentioned_far	New_familiar	Present_salient	Absent_familiar	holen	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00414	ich würd schon einen mitnehmen	I.NOM.SG would.SG well one-ACC take	I would take one with me	AV1PV2	Final	ich	einen	I.NOM.SG	one-ACC	A_only	P_only	1	3	human	inanimate	Pronoun	Determiner	1	2	1	1	New_familiar	Mentioned_close	Present_salient	Absent_familiar	mitnehmen	noncausal	Present	declarative	main	Unambiguous	No	No	A	Less_Accessible	More_Accessible	No
German	FOLK_E_00026	Colleagues	FOLK_S_00046	irgend'n Arzt soll ihm das verschreiben	any.NOM.SG doctor.NOM.SG should he.DAT.SG that.ACC.SG prescribe	some doctor should prescribe that for him	AV1PV2	Final	irgend'n Arzt	das	any.NOM.SG doctor.NOM/DAT/ACC.SG	that.ACC/NOM.SG	A_only	Ambiguous	3	3	human	inanimate	NP	Determiner	4	1	2	1	Non-referential	Mentioned_close	Non-referential	Absent_familiar	verschreiben	noncausal	Present	declarative	main	Unambiguous	Yes	No	A	No_Comparison	No_Comparison	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00412	man muss das sicher teilen	one.NOM.SG must.SG that.ACC.SG certainly split	that certainly needs to be split	AV1PV2	Final	man	das	one.NOM	that.ACC/NOM.SG	A_only	Ambiguous	3	3	human	inanimate	Pronoun	Determiner	1	1	1	1	Non-referential	Mentioned_far	Non-referential	Absent_familiar	teilen	causal	Present	declarative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	No
German	FOLK_E_00026	Colleagues	FOLK_S_00048	man muss den jetzt zu irgendwas zwingen	one.NOM must.SG he.ACC.SG now to something.DAT force	you have to force him to do something	AV1PV2	Final	man	den	one.NOM	he.ACC.SG	A_only	P_only	3	3	human	human	Pronoun	Determiner	1	1	1	1	Non-referential	Mentioned_far	Non-referential	Absent_familiar	zwingen	causal	Present	declarative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	No
German	FR_E_00030	StudyColleagues	FR_S_00120	man müsste jetzt wirklich Untersuchungen anstellen	one.NOM would.have.to-SG now really investigation.ACC-PL conduct	one would actually have to conduct an investigation 	AV1PV2	Final	man	Untersuchungen	one.NOM	investigation.ACC/NOM/DAT	A_only	Ambiguous	3	3	human	inanimate	Pronoun	BareNoun	1	5	1	1	Non-referential	New_familiar	Non-referential	Absent_familiar	anstellen	causal	Present	declarative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00414	mein Verlobter hat Dias gemacht	my.NOM.SG fiancee.NOM.SG have.SG slide-ACC.PL make	my fiancee made slides	AV1PV2	Final	mein Verlobter	Dias	my.NOM.SG fiancee.NOM.SG	slide-ACC/NOM.PL	A_only	Ambiguous	3	3	human	inanimate	NP	BareNoun	4	2	2	1	New_unfamiliar	Mentioned_far	Inferable_salient	Absent_familiar	machen	causal	Past	declarative	main	Unambiguous	No	No	A	Less_Accessible	More_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00414	meiner hat etwas über hundert nur gekostet	mine-NOM.SG have-SG a.bit more.than one.hundred.ACC only cost	mine only cost a bit more than 100	AV1PV2	Final	meiner	etwas über hundert	mine-NOM.SG	a.bit more.than one.hundred.ACC/NOM	A_only	Ambiguous	3	3	inanimate	inanimate	Determiner	NP	2	6	1	3	Mentioned_close	New_familiar	Inferable_salient	Absent_familiar	kosten	noncausal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00080	Friends	FOLK_S_?????	ne wir haben Ihnen Prosecco ausgegeben	no we.NOM.PL have-PL you.DAT.SG prosecco.ACC spend	no we bought you prosecco	AV1PV2	Final	wir	Prosecco	we.NOM.PL	prosecco.ACC/NOM	A_only	Ambiguous	1	3	human	inanimate	Pronoun	BareNoun	1	3	1	1	New_familiar	Mentioned_far	Present_salient	Present_salient	ausgeben	causal	Past	declarative	main	Unambiguous	Yes	No	A	Less_Accessible	Same_Accessibility	No
German	FOLK_E_00021	Friends	FOLK_S_00040	nee ich hab' noch keinen vorgeschlagen	no I.NOM.SG have.SG still no.one.ACC.SG suggest	no, I have not suggested.ACC.SG anyone yet	AV1PV2	Final	ich	keinen	I.NOM.SG	no.one.ACC.SG/DAT.PL	A_only	P_only	1	3	human	human	Pronoun	Pronoun	1	2	1	1	Mentioned_close	Non-referential	Present_salient	Non-referential	vorschlagen	noncausal	Past	declarative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	No
German	FR_E_00025	StudyColleagues	FR_S_00101	nicht jeder Facharzt kann einen anderen Arzt zum Facharzt ausbilden	not every.NOM medical.specialist can.SG a.ACC different.ACC.SG doctor.ACC to.a.DAT.SG medical.specialist.DAT train	not every specialist can train another doctor to become a specialist	AV1PV2	Final	jeder Facharzt	einen anderen Arzt	every.NOM.SG specialist.NOM.SG	a.ACC different.ACC.SG doctor.ACC.SG	A_only	P_only	3	3	human	human	NP	NP	4	7	2	2	Inferable_close	Inferable_close	Absent_familiar	Absent_familiar	ausbilden	causal	Present	declarative	main	Unambiguous	No	No	A	Same_Accessibility	Same_Accessibility	No
German	FOLK_E_00080	Friends	FOLK_S_00467	sein Kompagnon der hatte irgendwie 'ne Flasche leer gemacht	his.NOM.SG friend.NOM.SG he.NOM.SG have-SG somehow a.ACC bottle.ACC.SG empty make	his friend emptied the bottled	AV1PV2	Final	der	ne Flasche	his.NOM.SG friend.NOM.SG he.NOM.SG	a.ACC/NOM bottle.ACC/NOM.SG	A_only	Ambiguous	3	3	human	inanimate	Determiner	NP	1	3	1	2	Mentioned_close	Inferable_close	Present_nonsalient	Absent_familiar	leer machen	causal	Past	declarative	main	Unambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00026	Colleagues	FOLK_S_00046	sie darf es ruhig Erpressung nennen	she.NOM.SG may.SG it.ACC.SG for.all.I.care blackmailing.ACC.SG call	for all I care, she can call it blackmailing	AV1PV2	Final	sie	es	she.NOM/ACC	it.ACC/NOM.SG	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_far	Mentioned_far	Absent_familiar	Present_salient	nennen	noncausal	Present	declarative	main	Ambiguous	Yes	No	A	Same_Accessibility	Less_Accessible	No
German	FOLK_E_00346	Couple&Friend	FOLK_S_00995	sie hat ja Veranstaltungskauffrau gelernt	she.NOM.SG have-SG well event.management.assistant.ACC.SG learn	she has learned event management	AV1PV2	Final	sie	Veranstaltungskauffrau	she.NOM/ACC	event.management.assistant.ACC/NOM.SG	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	BareNoun	1	6	1	1	Mentioned_far	Inferable_close	Inferable_salient	Absent_familiar	lernen	noncausal	Past	declarative	main	Ambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FOLK_E_00346	Couple&Friend	FOLK_S_00995	sie hat jetzt auch was gefunden	she.NOM.SG have-SG now also something.ACC find	she found something now	AV1PV2	Final	sie	was	she.NOM/ACC	something.ACC/NOM	Ambiguous	Ambiguous	3	3	human	inanimate	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Inferable_close	Inferable_salient	Absent_familiar	finden	noncausal	Past	declarative	main	Ambiguous	No	No	A	More_Accessible	More_Accessible	No
German	FR_E_00124	NotClear_ConversationPartners	FR_S_00412	sie sollten mich dann hier anrufen	they.NOM.PL should-PL I.ACC.SG then here call	they should call me here	AV1PV2	Final	sie	mich	they.NOM/ACC	I.ACC.SG	Ambiguous	P_only	3	1	human	human	Pronoun	Pronoun	1	1	1	1	Mentioned_close	Mentioned_close	Absent_unfamiliar	Present_salient	anrufen	noncausal	Present	declarative	main	Unambiguous	No	No	A	Same_Accessibility	Less_Accessible	No
German	FOLK_E_00026	Colleagues	FOLK_S_00046	weil die muss dem nicht Schoko hinstellen	because she.NOM.SG must.SG he.DAT.SG not chocolate.ACC put	because she does not have to give him chocolate	AV1PV2	Final	die	Schoko	she.NOM/ACC	chocolate.ACC/NOM/DAT	Ambiguous	Ambiguous	3	3	human	inanimate	Determiner	BareNoun	1	2	1	1	Mentioned_far	New_familiar	Absent_familiar	Absent_familiar	hinstellen	causal	Present	declarative	subordinate	Unambiguous	Yes	No	A	More_Accessible	Same_Accessibility	No
German	FOLK_E_00021	Friends	FOLK_S_00043	wer hat jetzt den Delpierre gekauft	who.NOM have.SG now the.ACC.SG Delpierre buy	who bought Delpierre?	AV1PV2	Final	wer	den Delpierre	who.NOM	the.ACC.SG Delpierre.ACC.SG	A_only	P_only	3	3	human	human	Pronoun	NP	1	4	1	2	Non-referential	Mentioned_far	Non-referential	Inferable_salient	kaufen	causal	Past	interrogative	main	Unambiguous	No	No	A	No_Comparison	No_Comparison	QW_RP
German	FR_E_00198	Colleagues	FR_S_00658	wir hatten ja Folgendes eingezeichnet	we.NOM.PL have-PL well the.following-ACC.SG draw.in	we had drawn in the following	AV1PV2	Final	wir	Folgendes	we.NOM.PL	the.following-ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	BareNoun	1	3	1	1	NA	New_familiar	Present_salient	Present_salient	einzeichnen	causal	Past	declarative	main	Unambiguous	No	No	A	No_Comparison	Same_Accessibility	No
German	FOLK_E_00027	Couple	FOLK_S_00186	wir können nachher auch 'n Cocktail machen	we.NOM.PL can-PL afterwards also a.ACC cocktail.ACC.SG make	we can also make a cocktail later	AV1PV2	Final	wir	n Cocktail	we.NOM.PL	a.ACC/NOM cocktail.ACC/NOM.SG	A_only	Ambiguous	1	3	human	inanimate	Pronoun	NP	1	3	1	2	New_familiar	New_familiar	Present_salient	Inferable_salient	machen	causal	Present	declarative	main	Unambiguous	No	No	A	Same_Accessibility	More_Accessible	No
